data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
HOXC13-AS,14.734260283395122,62.53483197111332,3.116664644960279,12.70629850183371,10.997262870008408,13.345988785866043,8.163110572381335,3.7233965176686925,11.283879732723355,16.250111794779453,25.70862508057625,8.950058302124917,14.490948706378568,9.955185873683677,9.971594381694914,21.95597451387357,12.73419292033571,17.873840605902974,9.931838078138572,7.6642926976118755
HOTAIR,29.468520566790243,222.62400181716342,39.47775216949687,27.79502797276124,21.994525740016815,103.68806672095926,30.320124983130675,18.61698258834346,21.439371492174374,128.9852623710619,111.40404201583043,40.27526235956213,34.416003177649095,26.802423506071438,53.18183670237288,157.06966383001864,25.46838584067142,24.57653083311659,23.410761184183777,28.102406557910207
HOXC11,5.52534760627317,77.54319164418052,7.272217504907317,8.735580220010675,6.598357722005044,36.958122791629044,5.830793265986668,3.7233965176686925,4.513551893089342,49.76596737151207,34.27816677410167,11.187572877656146,3.622737176594642,3.828917643724491,17.948869887050847,35.467343445488076,5.9925613742756285,12.288265416558295,9.222421072557244,6.812704620099445
HOXC-AS3,3.0696375590406504,30.016719346134394,4.155552859947038,3.1765746254584273,4.398905148003363,9.239530697907261,1.1661586531973336,3.7233965176686925,0,17.265743781953166,9.52171299280602,5.220867342906201,5.434105764891963,1.5315670574897966,3.323864793898305,12.6669083733886,2.247210515353361,2.2342300757378717,4.256502033487959,2.5547642325372917
HOXC10,12.892477747970732,52.529258855735186,14.544435009814634,17.47116044002135,8.797810296006727,27.71859209372178,11.661586531973336,1.2411321725562308,7.898715812906348,27.422063653690326,29.51731027769866,18.645954796093577,14.490948706378568,10.720969402428576,13.29545917559322,39.68964623661761,17.977684122826886,12.288265416558295,7.803587061394592,17.03176155024861
HOXC-AS2,6.75320262988943,43.357483499971906,7.272217504907317,3.1765746254584273,7.6980840090058855,19.505675917804215,4.664634612789334,4.964528690224923,4.513551893089342,17.265743781953166,24.75645378129565,2.9833527673749725,7.245474353189284,6.126268229959186,7.977275505355931,18.578132280969946,2.247210515353361,4.468460151475743,2.8376680223253063,4.257940387562153
HOXC8,11.664622724354471,48.36027005766097,8.311105719894076,8.735580220010675,14.29644173101093,35.931508269639345,10.495427878776002,14.89358607067477,10.155491759451019,63.984815191944094,39.99119456978528,11.93341106949989,7.245474353189284,9.955185873683677,20.607961722169488,36.31180400371399,15.730473607473526,16.75672556803404,8.513004066975919,12.773821162686458
HOXC4,102.52589447195771,335.1866993651674,74.7999514790467,54.79591228915787,75.88111380305801,319.27711633879534,61.806408619458686,62.05660862781154,42.87874298434875,347.3461396134108,267.5601350978491,89.50058302124917,58.86947911966293,53.604847012142876,92.40344127037287,322.5839332422963,68.16538563238528,72.61247746148082,52.49685841301817,92.82310044885493
NCKAP1L,392.91360755720325,337.68809264401193,396.8552981249422,437.57315465689834,336.51624382225725,269.9996192832899,432.6448603362108,398.4034273905501,447.97002538911715,332.11165980580506,358.01640852950635,297.5894385456535,396.68972083711327,418.11780669471443,413.48878036094914,337.78422329036266,428.46813826070746,347.42277677723905,434.8726244213532,355.963816400196
NXPH4,88.40556170037073,160.92296760566495,52.98329896432474,67.50221079099158,92.37700810807063,141.67280403457798,58.30793265986669,73.22679818081762,82.37232204888049,124.92273442236704,142.8256948920903,110.38405239287397,54.34105764891963,61.26268229959186,63.15343108406779,88.6683586137202,68.91445580416973,99.42323837033528,65.97578151906337,78.34610313114361
NDUFA4L2,101.29803944834146,160.92296760566495,74.7999514790467,96.09138242011743,72.58193494205548,163.2317089963616,76.96647111102402,81.91472338871124,100.42652962123786,106.64135865324015,99.9779864244632,111.12989058471771,86.9456922382714,85.76775521942861,79.77275505355931,91.20174028839791,85.3939995834277,87.134972953777,71.65111756371398,81.75245544119333
GIHCG,24.557100472325203,15.842157432682042,34.28331109456307,26.206740660032025,37.39069375802858,41.06458087958782,37.317076902314675,33.51056865901823,27.081311358536052,22.343903717821746,31.421652876259863,30.579365865593466,33.51031888350044,35.99182585101022,41.88069640311864,23.644895630325387,40.44978927636049,37.98191128754382,27.667263217671735,35.766699255522084
LRIG3,192.77323870775282,580.3232406919316,132.97769151830522,173.12331708748428,321.1200758042455,977.3370249341903,69.96951919184002,148.9358607067477,242.60341425355213,426.5654346129606,544.6419831885044,305.04782046409093,180.23117453558342,137.8410351740817,153.56255347810168,603.7892991315232,144.57054315439953,251.35088352051056,108.54080185394297,232.48354516089356
C12orf66,271.3559602191935,249.30553012483844,266.99427125159724,253.33182638030956,266.13376145420347,265.8931611953312,221.5701441074934,264.3611527544772,245.98857817336912,225.4703011525649,279.938361988497,245.38076511659148,253.59160236162492,243.51916214087765,248.6250865835932,262.627233608257,258.4292092656365,250.23376848264164,277.38204918229866,276.7661251915399
LINC02389,172.51363081808455,526.1263863169668,182.8443258376697,177.88817902567192,150.6625013191152,478.40236724719813,173.7576393264027,176.2407685029848,179.41368775030134,286.40822038298785,435.1422837712351,310.2686878069971,167.55159441750217,196.80636688743886,222.6989411911864,392.6741595750466,163.29729744901087,141.87360980935486,154.65290721672918,198.42002206039632
MSRB3,1023.4171621841529,1178.9900320953898,1066.938196791402,1095.1241021267929,927.0692599417088,1112.85014183683,1055.373581143587,1006.5581919431032,1020.0627278381912,968.9129157637249,1222.587948276293,951.6895327926162,1075.0472571544599,1059.8444037829393,1151.3867646063727,740.5919095641201,1075.6647666824754,777.5120663567793,1016.5945689980409,1155.6050211843683
IRAK3,694.3520158549951,436.0762282785636,757.3495087253477,813.997247773722,478.38093484536574,555.3984563964253,788.3232495613976,713.6509992198328,678.1611719366736,533.2067932662007,597.0114046489374,621.2832138058379,883.9478710890926,791.0543851934799,729.255935781288,559.877350103776,737.8341192076867,617.7646159415215,857.6851597478238,743.4363916683519
TMTC2,1451.3246379144196,3947.198594016673,1308.999150883317,1471.5481952436164,1298.776744947993,3526.4208830346042,1144.0016387865844,1318.0823672547172,1475.9314690402148,2538.0643359471155,3636.3421919526186,1922.7708585731696,1796.8776395909424,1277.3269259464903,1497.0687031717964,3784.8722219685133,1620.9878517415575,1318.1957446853442,1518.1523919440388,2071.062204510231
CRADD,1723.2945256454211,2253.755344238924,1749.4877540377033,1686.761126118425,1932.219086260477,2386.878763626042,1849.5276239709713,1804.6061788967597,1835.8872325140899,2181.5775084491415,2067.1638907381866,2052.546703953981,1871.1437517111326,1652.5608550314905,1719.1028714042031,2676.095509017898,1736.3446581963633,1743.8165741134087,1732.3963276295995,1813.882605101477
PLXNC1,1795.7379720387805,1606.728282777805,1758.837747972584,1915.4744991514317,1581.406400707209,1716.499480766771,1625.625162557083,1668.0816399155742,1813.319473048643,1833.2157368485568,1614.8825235799009,1692.306857293453,1935.4473365956874,1755.175847883307,1706.4721851873896,1791.1008439971479,1751.3260616320524,1435.4928236615826,1698.3443113616956,1887.119179767546
TMCC3,711.5419861856227,1374.0987078452633,709.5606508359568,771.1134903300332,957.8615959777322,1314.0665881468103,628.5595140733628,708.6864705296078,784.2296414242732,1167.976785249773,1081.6665959827637,972.573002164241,884.8535553832413,647.852865318184,689.3695582545084,1559.7186510432496,671.1668739188704,987.5296934761393,692.3909974473747,883.0968363803905
LTA4H,360.3754494313723,264.31388979790563,288.8109237663192,379.60066774228204,387.10365302429597,404.4861216639401,317.19515366967477,336.34681876273856,348.67188374115165,311.7990200623307,317.0730426604404,284.91018928430987,455.55919995677624,324.6922161878369,374.9319487517288,331.02853882455537,374.5350858922268,334.0173963228118,387.34168504740427,442.8258003064639
RMST,155.93758799926505,932.1858952493959,125.70547401339792,114.35668651650339,180.3551110681379,686.8051152111063,115.44970666653603,150.17699287930392,146.6904365254036,480.39392993316756,511.3159877136832,303.55614408040344,142.1924341813397,104.14655990930616,174.17051520027115,589.4334696416828,167.04264830793315,123.99976920345188,117.7632229265002,252.07007094367944
IKBIP,384.9325499036975,210.9508331825556,361.53309881539235,466.9564699423888,284.82910833321773,354.18201008644496,385.99851420831743,364.8928587315319,387.03707483241107,309.7677560879833,357.06423723022573,302.06446769671595,457.3705685450735,414.28888905098995,420.1365099487457,283.7387475639046,429.96627860427634,319.49490083051563,417.84661628740133,464.11550224427464
IGF1,271.3559602191935,506.11524008621046,170.3776672578286,316.0691752331135,685.1294768015238,674.48574094723,130.60976915810136,212.23360150711548,323.8473483291603,418.4403787155709,427.5249133769903,473.60725182077687,163.02317294675888,190.68009865747968,261.25577280040676,579.2999429429719,265.91991098348103,220.07166246018036,168.1318303227744,252.92165902119189
ASCL1,4.911420094465041,13.340764153837508,4.155552859947038,4.764861938187641,5.498631435004204,8.212916175917565,4.664634612789334,2.4822643451124615,12.41226770599569,16.250111794779453,1.904342598561204,8.950058302124917,2.7170528824459814,4.59470117246939,3.323864793898305,14.355829489840412,2.247210515353361,2.2342300757378717,7.094170055813265,0
NUAK1,616.3832218553625,680.378971845713,391.66085705000836,527.3113878260989,845.6895147036465,812.0520868938493,399.99241804668543,493.97060467737987,567.5791505559847,1010.5538272378471,691.276363277717,551.9202619643698,473.6728858397494,438.0281784420818,462.01720635186433,617.3006680631378,451.6893135860255,594.3052001462738,390.8887700753109,626.7688250491489
ASCL4,26.398883007749593,50.027865576890655,37.39997573952335,19.059447752750565,17.595620592013454,40.03796635759813,37.317076902314675,31.02830431390577,38.365191091259405,40.62527948694863,33.32599547482107,43.258615126937094,22.64210735371651,30.63134114979593,33.90342089776271,56.57885740113574,28.464666527809236,32.396336098199136,33.342599262322345,21.289701937810765
CMKLR1,537.800500343922,340.1894859228565,713.7162036959039,638.4914997171439,413.4970839123161,429.12487019169276,608.7348169690082,542.3747594070729,590.1469100214315,435.70612249752406,487.5117052316682,488.5240156576517,647.5642703162922,646.3212982606941,636.8524945109152,369.8737245029471,596.259856740425,605.4763505249632,665.4331512352843,582.4862450185025
FAM222A,320.4701611638439,488.60548713429876,231.6720719420474,240.62552787847588,293.62691862922446,519.466948126786,226.23477872028272,269.32568144470207,231.31953452082877,396.0964749977491,361.8250937266287,387.8358597587464,249.9688651850303,245.81651272711235,243.97167587213556,378.3183300852062,229.96454273782726,306.0895203760884,228.43227579718715,246.96054247860485
PHETA1,168.21613823542765,185.10310263449543,161.02767332294775,173.12331708748428,181.45483735513872,151.93894925447495,180.7545912455867,147.69472853419148,172.64335991066733,161.4854859606208,171.39083387050835,189.44290072831075,202.87328188929993,183.78804689877558,197.4375687575593,204.3594550906694,158.80287641830415,201.08070681640845,142.59281812184665,151.58267779721265
HECTD4,2415.804758964992,2473.0441550176283,2269.97074974607,2315.7229019591937,2771.3102432421188,2546.004014534445,2376.631335216166,2497.1579311831365,2401.2096071235296,2669.080862292525,2563.2451376633803,2708.884312776475,2376.515587846085,2321.0898756257866,2364.597414379254,3520.5560672438046,2397.0245497102514,2299.02274793427,2359.5209605634923,2540.2872352195805
RPH3A,1032.6260748612747,977.2109742685975,1193.6825590197868,1003.0034379884984,1004.0501000317676,917.7933826587879,1146.333956092979,1020.2106458412218,961.3865532280298,925.240740315255,1220.6836056777317,887.5474482940542,915.6468213842958,1092.007311990225,949.2957851373558,842.7716371094548,1173.7929591862387,958.484702491547,1096.0492736231495,1125.7994384714332
C12orf49,295.29913317971057,363.5358231920721,351.14421666552477,380.39481139864665,365.1091272842791,427.07164114771336,307.8658844440961,323.9354970371763,348.67188374115165,391.01831506188057,380.86851971224075,393.0567271016526,352.3111904238289,307.0791950267042,349.67057631810167,442.4973325103751,311.6131914623327,361.9452722695352,334.84482663438615,361.924932942783
PLA2G1B,46.658490897417884,83.37977596148443,35.32219930954983,30.971602598219665,58.28549321104456,62.62348584137143,26.821649023538676,45.92189038458054,29.338087305080723,61.95355121759666,38.08685197122408,41.76693874324961,28.076213118608475,19.910371747367353,33.23864793898305,35.467343445488076,28.464666527809236,30.162106022461266,28.37668022325306,35.766699255522084
HIP1R,630.5035546269496,672.8747920091794,658.6551283016056,601.960891524372,554.2620486484237,630.3413165016731,595.9070717838375,623.0483506232279,578.863030288708,598.2072404453186,519.8855294072087,666.0335053164625,613.1482671386432,662.4027523643371,618.2388516650847,679.7907493718549,534.0870324823154,765.223800940221,642.0223900511005,640.3942342893478
AACS,1008.6829019007577,1262.3698080568743,1155.2436950652768,984.7381338921125,895.1771976186843,1022.5080639017368,1008.7272350156936,963.1185659036352,978.3123728271148,1191.3363209547686,1008.3494059381575,1072.5153198713026,1008.9323036816078,949.5715756436739,1058.3185503772202,1258.2462317566008,971.5440128044363,1257.8715326404217,954.8752895124655,969.9588202866585
LINC01257,261.53312003026343,135.9090348172196,336.5997816557101,223.15436743845453,207.8482682431589,175.55108326023796,298.5366152185174,273.0490779623708,209.8801630286544,229.53282910125975,226.61676922878326,240.15989777368526,225.51538924301644,253.47434801456131,244.63644883091524,146.09167657308186,279.40317407560116,243.531078255428,243.330032914395,259.73436364129134
