Geneid	C07	C10	C11	C12	C17	C18	C35	C36	C37	C39	C42	C44	C49	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57	E02	E03	E06
SLC45A3	479.5992553	332.3416647	406.0286421	370.34976	416.8677859	450.5815501	261.0777087	401.9540901	347.3385342	354.2982583	420.2522525	344.542911	376.6490257	454.6445678	417.7393656	433.3945058	447.3904615	430.8625956	508.5960319	457.8149004	431.0779891	586.9756416	445.8618806	379.3137633	416.7211	414.6856692	313.287988	389.23514	433.7299217
LOC284581	124.5250292	136.1889391	115.349046	161.9662951	136.5950269	115.7571386	118.9354006	93.11171417	158.2025385	95.54110336	96.92437514	132.3938038	112.1638643	105.9156125	94.28974253	75.75090217	98.36244189	108.1517446	80.82822023	101.2254051	113.0123377	85.56496233	120.2967815	161.8593053	91.51522197	98.06194181	107.8532418	149.4484492	106.556486
LINC01698	25.61657744	26.42471952	22.30081557	35.55357696	32.37808046	36.09631203	44.96338316	17.04862372	41.53921401	21.2313563	18.49701816	31.90212139	20.77108598	19.453888	39.38685447	17.38545296	30.6721593	16.57163829	14.92213297	17.25433042	9.32060517	17.96864209	16.23051814	22.51955552	22.87880549	29.08616918	17.97554029	31.22803416	27.76471817
SYT14	384.9602331	506.1350124	402.9526675	711.0715393	397.6433006	344.7820149	552.6144833	287.2037381	681.4198724	404.7227295	304.8308592	467.3660784	360.0321569	310.5416937	358.0623134	262.0236124	264.4151664	477.0887445	266.1113712	233.508605	321.5608783	281.5087261	413.4008443	444.7612215	292.5218702	367.3167651	440.4007372	446.1147737	338.4294026
FAM71A	23.48186265	19.31037196	28.45276469	21.72718592	30.35445043	22.40460747	36.26079287	34.09724744	23.86295273	15.92351723	30.33510978	14.35595463	26.31004224	39.62829037	36.99977239	26.07817943	37.01812329	34.88765956	32.33128809	39.10981562	33.78719374	15.40169322	24.82314538	30.96438884	36.76950883	34.07236961	25.67934328	27.88217335	23.26233144
KCNK2	320.9187895	570.1641404	456.0132287	697.2451482	393.5960405	256.4082854	597.5778665	226.8778388	578.897557	302.5468273	256.738612	370.0646081	311.5662896	245.6954003	374.771888	170.1290754	240.0889711	427.3738296	248.7022161	189.7976346	293.5990628	259.2618358	381.8945444	456.0209992	221.4341532	306.6513265	408.3015581	350.2000973	319.6694579
ZC3H11B	12.80828872	31.50639635	22.30081557	31.60317952	42.4962306	23.64930788	23.20690744	20.9829215	31.81727031	22.55831607	23.67618324	17.54616676	23.54056411	16.57183052	13.12895149	13.65999875	20.09555264	13.08287234	19.89617729	16.10404172	13.98090775	24.81383907	20.04946358	22.51955552	24.51300589	22.43790194	28.24727761	30.11274722	29.26551375
LOC101927143	80.40759028	80.29049393	77.66835767	53.33036545	71.83886601	92.10783069	55.11640516	79.34167194	62.75072755	55.7323103	65.84938463	55.82871243	51.23534541	67.00783645	78.77370895	80.71817444	79.32454991	79.3694255	79.58470915	73.61847645	89.71082476	104.389254	72.55996343	72.48481932	71.90481726	72.29990625	55.21058805	61.34078138	54.02864077
LINC02809	37.00172296	30.49006099	45.37062478	25.67758336	45.53167564	43.56451452	24.65733915	47.21157338	31.81727031	49.09751145	34.03451341	23.92659104	36.00321569	48.27446282	78.77370895	23.5945433	40.19110529	45.35395743	41.03586566	54.06356864	45.4379502	35.08163455	37.23471808	46.44658326	55.56281334	52.35510453	34.66711343	36.80446883	40.52148058
RNA5S6	9.25043074	7.114347563	12.30389824	8.888394241	5.059075071	2.48940083	15.95474886	13.77004224	7.954317577	13.26959769	11.09821089	7.975530348	12.46265159	16.57183052	9.548328358	11.17636261	24.32619531	10.46629787	17.40915513	10.35259825	13.98090775	11.1234451	17.1852545	16.88966664	11.43940275	8.310334052	5.135868656	11.15286934	6.003182308
RNA5S9	2.846286382	3.049006099	5.382955482	6.913195521	2.023630028	8.712902903	5.801726859	10.49146075	2.651439192	7.961758614	5.91904581	4.785318209	2.76947813	14.41028741	11.93541045	4.967272273	7.403624659	12.21068085	12.4351108	8.052020862	9.32060517	5.989547363	5.728418166	9.148569429	2.451300589	9.972400862	3.851901492	1.115286934	9.004773462
RNA5S10	8.538859145	3.049006099	14.61087917	10.86359296	6.070890085	6.223502074	5.801726859	10.49146075	7.070504513	5.307839076	17.0172567	0	9.693173456	14.41028741	9.548328358	17.38545296	15.86490998	12.21068085	18.65266621	14.95375303	15.1459834	11.1234451	13.36630905	19.70461108	13.89070333	9.141367457	7.703802983	1.115286934	17.25914913
RNA5S13	8.538859145	3.049006099	13.84188553	7.900794881	7.0827051	8.712902903	7.252158574	13.11432594	1.767626128	7.961758614	15.53749525	4.785318209	13.84739065	15.13080178	9.548328358	18.62727102	13.74958865	9.594106379	21.13968837	18.40461911	10.48568082	11.97909473	11.45683633	18.29713886	13.89070333	14.95860129	5.135868656	11.15286934	17.25914913
RHOU	989.0845176	830.3459942	775.1455894	813.7818727	904.5626227	866.3114887	941.3301829	897.0198943	933.3065957	810.7724188	910.793174	842.2160047	894.541436	863.8967302	942.8974253	1048.09445	1047.084059	913.184489	979.8867314	893.7743157	948.371576	1055.015985	1095.082606	947.9325401	913.5180193	885.0505765	869.24577	883.3072519	851.7014899
AGT	132.3523167	119.9275732	140.7258362	108.6359296	116.3587266	138.161746	133.4397178	156.716195	130.8043335	99.52198267	137.6178151	82.94551561	121.8570377	146.2644172	151.5797127	125.4236249	143.8418505	143.0394042	146.7343075	155.2889738	191.072406	153.1612826	140.3462451	174.5265553	111.1256267	100.555042	95.01357013	130.4885713	92.29892798
C1orf198	400.6148082	355.7173782	380.6518519	394.0521447	420.9150459	492.9013642	313.2932504	465.5585709	427.765523	319.7973043	486.8415179	432.2737448	462.5028477	448.1599384	449.9649738	533.9817694	503.4464768	450.0508083	407.8716344	568.2426151	434.573216	595.5321378	424.8576806	436.3163882	448.5880077	408.8684353	365.9306417	408.1950179	428.4771372
RGS7	811.9031904	1315.137964	1207.320015	1767.802855	964.2597086	799.0976663	1395.31531	657.6834459	1489.225013	988.5850279	758.3777444	1022.462991	798.9944405	777.4350057	883.2203731	507.9035899	741.4201265	1085.878404	538.4402978	618.8553177	894.7780963	674.2519031	1058.802624	1427.176831	665.9366599	889.2057435	1065.692746	1051.715579	769.1577332
LINC00707	275.3782074	342.5050184	236.8500412	331.833385	279.2609439	262.6317875	314.7436821	273.4336958	373.8529261	302.5468273	271.5362265	263.1925015	282.4867693	221.1979117	288.8369328	260.7817943	258.0692024	279.1012765	279.7899931	240.4103372	215.5389945	255.8392374	222.4535721	233.6403885	249.2155598	294.1858254	287.6086447	291.0898898	277.6471817
LOC101928272	228.4144821	436.0078721	276.8377105	377.2629556	270.1546088	206.6202688	326.3471358	223.5992573	380.0396176	452.4932812	232.322548	373.2548203	293.5646818	253.6210584	301.9658843	279.4090654	219.9934184	274.740319	225.0755056	198.9999442	220.1992971	264.3957336	267.3261811	232.2329163	204.275049	284.2134246	295.3124477	373.6211229	249.1320658
CELF2-DT	77.5613039	146.3522927	83.05131315	162.9538944	107.2523915	56.01151866	105.8815152	78.03023934	169.6921083	200.3709251	86.56604497	108.4672127	117.7028205	71.33092267	118.1605634	50.9145408	76.15156792	90.70791486	53.47097646	66.71674428	87.38067346	63.31807212	87.83574521	99.93052761	79.25871903	94.73780819	84.74183282	111.5286934	94.55012135
MYO3A	369.305658	731.7614637	519.8397008	894.7650203	477.5766867	413.2405377	683.1533377	338.3496093	862.6015506	538.7456662	427.6510598	542.3360636	461.1181087	343.6853547	441.6101865	310.4545171	282.3953977	532.9089998	300.9296815	270.3178432	329.7164079	324.2912072	456.3639805	457.4284715	344.8162828	441.2787381	545.6860447	514.1472766	393.2084412
GAD2	228.4144821	318.1129696	255.3058886	369.3621607	220.5756731	251.4294838	384.3644044	219.0092432	366.7824216	286.6233101	195.3285117	221.7197437	270.0241177	206.0671099	264.9661119	229.7363426	197.7825445	238.1082765	218.8579502	188.6473459	200.3930111	217.3350043	247.2767175	227.3067635	228.7880549	240.1686541	261.9293014	275.4758727	243.1288835
ZNF438	1880.683727	2000.148001	1804.828074	1855.699198	1886.023187	1705.239568	2240.916999	1723.222429	1940.853489	1914.802947	1715.783404	1977.931526	1912.324649	1675.916426	1756.892418	1839.132559	1908.019841	1690.307106	1769.516268	1710.479289	1598.483787	1646.269875	1703.249668	1450.400123	1687.311905	1963.731936	2142.941197	1708.619583	1944.28067
IATPR	224.8566242	340.4723477	252.9989077	284.4286157	261.0482737	260.1423867	275.5820258	276.7122773	367.6662347	406.0496893	372.899886	298.284835	178.6313394	208.2286531	243.4823731	214.8345258	267.5881484	262.5296382	230.0495499	169.0924381	276.1229281	239.5818945	227.2272539	201.9722636	301.5099724	229.3652198	296.5964149	388.1198531	321.9206513
ZNF25	160.8151806	174.809683	102.2761542	187.6438784	180.1030725	143.1405477	145.0431715	160.6504928	153.7834732	221.6022814	149.4559067	148.3448645	162.0144706	105.9156125	158.7409589	147.7763501	163.9374032	143.9115957	130.5686634	121.9306016	129.3233967	129.2030931	135.5725633	106.2641526	120.1137288	137.9515453	161.7798627	166.1777532	156.08274
LOC100129055	57.63729923	78.2578232	59.98150394	102.7103335	56.6616408	42.3198141	97.17892489	32.13009855	98.98706318	111.4646206	42.1732014	43.06786388	52.62008447	31.7026323	29.83852612	26.07817943	42.30642662	62.79778721	29.84426593	20.7051965	33.78719374	35.93728418	45.82734533	38.70548605	24.51300589	47.36890409	75.75406267	70.26307685	45.7742651
LOC441666	74.00344592	104.6825427	75.36137675	110.6111283	64.75616091	79.66082654	108.7823786	49.17872227	105.1737546	92.88718383	57.71069665	84.54062168	59.5437798	75.6540089	50.12872388	79.47635637	46.53706928	75.88065955	44.7663989	83.9710747	52.42840408	58.18417438	50.60102713	59.11383324	62.9167151	79.7792069	48.79075223	73.60893765	84.7949501
CCNYL2	101.7547381	195.1363903	127.6529443	185.6686797	111.2996516	83.39492779	184.2048278	91.80028158	197.9741264	141.9846953	114.6815126	141.9644402	131.5502112	84.30018134	83.54787313	99.34544546	77.20922858	124.7233829	126.8381302	94.32367295	101.3615812	64.17372174	121.2515178	123.8575554	106.2230255	111.3584763	114.2730776	130.4885713	108.8076793
SHLD2P1	312.3799304	364.8643965	343.7401572	275.5402215	249.9183085	341.0479136	509.1015319	269.4993981	302.2640679	321.1242641	307.0505014	293.4995168	351.7237225	265.8698027	280.4821455	269.4745208	255.9538811	264.2740212	247.458705	286.4218849	262.1420204	184.8203186	289.2851174	349.0531105	272.0943653	268.4237899	299.1643492	296.6663245	305.4118999
PTPN20	201.3747615	312.0149574	205.321302	298.2550068	175.0439975	205.3755684	321.9958407	178.3548328	270.4467976	268.0458733	227.8832637	240.8610165	250.6377708	227.6825411	211.2567649	243.3963414	198.8402051	220.6644467	195.2312396	139.184932	154.9550609	171.1299247	232.0009357	230.121708	169.9568408	191.9687166	220.8423522	269.8994381	195.103425
WDFY4	2136.849501	2338.587678	1941.708942	2304.069307	2220.933956	2061.223887	2330.843766	2180.912404	2381.876208	2137.732188	1980.660704	1894.986011	2088.18651	1813.53467	2241.470082	2022.921633	1839.271897	2151.696403	2153.761191	1804.802962	1721.981805	1993.663622	1712.797032	1410.287164	1880.147551	2107.500716	2412.574301	2044.32095	2220.427056
C10orf53	76.84973231	103.6662074	72.28540219	109.623529	59.69708584	73.43732447	105.8815152	55.73588524	119.3147637	112.7915804	65.10950391	76.56509134	81.69960484	69.16937956	53.70934701	53.39817694	71.92092526	83.73038295	69.63662051	50.61270256	50.09825279	87.27626157	91.65469065	78.1147082	57.19701373	78.11714009	92.4456358	111.5286934	64.53420981
PCDH15	2126.887499	3422.001178	2583.049638	4539.006659	2560.903801	2048.776883	3823.338	1729.779591	4153.037588	2720.267526	2328.404645	2639.900545	2172.655593	1745.085805	2388.27563	1666.519848	1589.66398	2695.943893	1754.594135	1452.814621	2146.06934	2181.906539	3261.379409	2802.27719	1861.354247	2129.938617	2619.293014	2930.974063	2161.145631
IPMK	480.3108269	519.3473721	521.3776881	490.836882	486.6830219	474.230858	575.8213908	471.4600175	541.7774083	471.070718	449.8474815	515.2192605	508.1992369	407.8111337	445.1908097	425.9435974	455.8517468	435.223553	384.2449239	414.10393	461.3699559	430.3917605	480.2323896	561.5814157	509.0534222	487.8166088	509.7349641	529.7612937	496.763336
LOC112268068	39.13643775	41.66975001	29.22175833	34.5659776	25.29537536	19.91520664	29.0086343	23.60578669	40.65540095	29.19311492	15.53749525	30.30701532	23.54056411	18.01285926	27.45144403	16.14363489	23.26853464	20.93259574	17.40915513	24.15606259	24.46658857	25.6694887	14.32104541	23.22329163	24.51300589	16.6206681	29.53124477	31.22803416	33.01750269
ZNF365	1236.711433	1419.820507	1334.203966	1583.121774	1238.461577	1189.933597	1401.117036	1141.602073	1613.842655	1182.321154	893.0360366	1047.984688	1298.885243	1026.012464	1086.122351	813.3908347	949.7792776	1195.774531	1208.69277	885.7222948	1020.606266	1013.944804	1098.901551	990.1567067	1300.823512	1371.205119	1435.475289	1181.088863	1318.448914
LINC01515	383.5370899	555.9354453	456.0132287	580.7084237	357.1707	357.229019	461.2372853	227.5335551	579.7813701	371.5487353	310.0100243	344.542911	360.0321569	401.3265043	367.6106418	331.5654242	307.7792537	384.6364467	292.2251039	269.1675545	385.6400389	288.353923	402.8987443	527.0983464	250.8497602	352.3581638	471.2159491	471.7663732	362.4421318
AIFM2	291.0327825	288.639244	276.0687169	285.4162151	274.2018689	219.067273	245.1229598	316.7109714	286.3554328	253.4493159	298.9118134	291.9044107	243.7140755	340.8032972	275.7079813	332.8072423	315.1828783	278.229085	334.5044806	358.8900727	347.1925426	580.9860942	295.9682719	343.4232217	337.462381	305.8202931	223.4102865	255.4007079	351.186165
TYSND1	115.9861701	98.58453052	122.2699888	89.87154177	116.3587266	135.6723452	101.53022	123.9303801	99.87087625	91.56022406	134.6582922	114.847637	112.1638643	126.0900148	119.3541045	146.5345321	127.9769405	98.55763826	121.8640859	139.184932	142.1392288	253.2722885	129.8441451	141.4509581	131.5531316	127.148111	121.9768806	114.8745542	108.8076793
SPOCK2	407.0189526	352.6683721	376.8068837	321.9573914	381.4542604	363.4525211	319.0949773	358.6768145	347.3385342	322.4512239	336.6457304	326.9967442	337.8763319	408.531648	371.1912649	383.7217831	369.1235723	402.0802764	379.2708795	407.2021979	362.338526	895.0095059	443.9524078	405.3519993	500.8824203	415.5167026	367.2146089	373.6211229	378.2004854
NRG3	1398.949757	2328.424324	1925.560075	3131.677571	1670.506589	1338.052946	2522.300752	946.8543329	2732.749994	1698.508504	1205.265703	1622.222873	1462.284453	1244.328318	1397.636563	940.0562777	1272.365781	1910.099361	979.8867314	989.2482773	1401.586002	1144.003546	1813.044349	2106.282177	1063.864455	1493.367029	1925.950746	1892.641927	1349.965621
LINC01520	46.2521537	96.55185979	66.9024467	98.75993601	45.53167564	46.05391535	92.82762975	30.81866596	113.1280722	35.82791376	39.95355922	54.23360636	42.92691102	31.7026323	44.16101865	33.52908784	30.6721593	65.41436168	31.08777701	20.7051965	32.62211809	37.64858342	76.37890888	74.59602765	31.86690765	44.87580388	64.19835819	65.80192912	55.52943635
GRID1-AS1	28.46286382	73.17614637	47.6776057	61.23116033	29.34263541	19.91520664	65.26942717	27.54008447	61.86691449	22.55831607	29.59522905	39.87765174	26.31004224	34.58468978	31.03206716	14.90181682	17.98023131	40.99299998	23.62671053	21.8554852	32.62211809	17.96864209	27.68735447	47.85405548	25.33010608	22.43790194	29.53124477	42.3809035	36.01909385
ANKRD22	282.4939234	300.8352684	296.0625515	326.8953882	303.5445043	294.9939983	361.157497	285.8923055	336.7327774	303.8737871	306.3106207	360.4939717	282.4867693	272.354432	278.0950634	283.1345196	261.2421844	302.6504467	278.546482	230.0577389	265.6372473	262.6844343	248.2314538	227.3067635	289.2534694	308.3133933	368.498576	277.7064466	300.1591154
STAMBPL1	349.3816534	421.779177	319.9013544	390.1017472	386.5133354	266.3658888	459.7868536	369.8239915	381.8072437	468.4167984	341.0850148	425.8933206	357.2626788	298.2929494	374.771888	389.9308734	289.7990224	341.8990637	359.3747023	284.1213076	312.2402732	293.4878208	329.3840445	292.0504856	317.8519763	334.9064623	481.4876865	392.5810008	344.4325849
LINC01374	177.1813273	254.0838415	128.4219379	230.1106509	185.1621476	219.067273	240.7716647	139.011855	241.2809665	203.0248446	123.5600813	133.9889098	148.16708	116.0028136	175.4505336	79.47635637	116.3426732	175.3104893	166.6304848	112.7282921	126.9932454	147.1717352	162.3051814	166.7854581	158.5174381	136.2894784	169.4836656	170.6389009	173.3418891
LINC01375	90.36959262	114.8458964	84.58930043	139.2515098	95.11061134	74.68202489	97.17892489	61.63733192	144.0615295	58.38622983	52.53153156	76.56509134	90.00803923	54.75909215	59.67705223	44.70545046	64.5173006	86.34695741	72.12364267	48.31212517	48.93317714	58.18417438	85.92627249	76.00349987	84.16132021	80.6102403	77.03802983	105.9522587	72.78858548
LINC02653	189.989616	282.5412318	217.6252002	367.386962	206.4102629	283.7916946	343.7523164	108.193189	319.0565161	216.2944423	168.6928056	157.9155009	146.7823409	118.1643568	244.6759142	161.4363489	118.4579945	221.5366382	164.1434626	89.72251818	120.0027916	153.1612826	209.087263	237.1590691	143.8096345	210.2514515	208.0026806	236.44083	148.5787621
HTR7	290.3212109	488.8573111	352.1990872	475.0352922	388.5369655	290.0151966	449.6338316	331.7924463	573.5946786	423.3001663	294.472529	355.7086535	342.0305491	262.9877452	291.2240149	228.4945246	247.4925957	366.3204254	283.5205263	272.6184206	306.4148949	259.2618358	314.1082628	380.0174994	326.0229783	361.4995312	445.5366059	384.7739923	356.4389495
EXOC6	1777.505845	1895.465458	1721.776761	1846.810803	1796.983465	1797.347399	1958.082815	1712.075251	1794.14052	1978.497015	1779.413147	2020.99939	1715.691702	1701.854943	1851.18216	1768.348929	1782.158221	1783.631595	1697.392625	1671.369473	1720.816729	1721.567042	1788.221204	1634.075247	1728.166915	1749.325318	1914.395041	1835.762294	1782.945145
ENTPD1	434.0586732	503.0860063	377.5758774	425.6553242	446.2104213	415.7299385	493.146783	409.1669693	409.2054487	566.6118213	354.4028679	408.3471538	495.7365853	340.0827829	459.5133022	425.9435974	355.3739836	402.0802764	395.4365236	349.6877631	305.2498193	405.5779214	288.330381	223.788083	351.3530844	463.7166401	500.7471939	354.6612451	434.4803195
R3HCC1L	868.828918	888.27711	860.5038835	858.2238439	838.7946468	812.7893708	1012.401337	793.4167194	957.1695484	1035.02862	810.9092759	957.0636417	868.2313938	803.3735231	877.2526678	870.5144659	906.4151903	780.6113827	839.3699793	715.479568	782.9308342	764.9507632	862.1269339	764.2574154	845.698703	862.6126746	861.541967	959.1467634	817.9335894
