Geneid	A01	A04	A05	A14	A15	A16	A19	A20	A25	A26	A30	A31	A33	A36	A38	A41	A43	A50	A51	A57
HECTD4	2415.804759	2473.044155	2269.97075	2315.722902	2771.310243	2546.004015	2376.631335	2497.157931	2401.209607	2669.080862	2563.245138	2708.884313	2376.515588	2321.089876	2364.597414	3520.556067	2397.02455	2299.022748	2359.520961	2540.287235
RPH3A	1032.626075	977.2109743	1193.682559	1003.003438	1004.0501	917.7933827	1146.333956	1020.210646	961.3865532	925.2407403	1220.683606	887.5474483	915.6468214	1092.007312	949.2957851	842.7716371	1173.792959	958.4847025	1096.049274	1125.799438
C12orf49	295.2991332	363.5358232	351.1442167	380.3948114	365.1091273	427.0716411	307.8658844	323.935497	348.6718837	391.0183151	380.8685197	393.0567271	352.3111904	307.079195	349.6705763	442.4973325	311.6131915	361.9452723	334.8448266	361.9249329
PLA2G1B	46.6584909	83.37977596	35.32219931	30.9716026	58.28549321	62.62348584	26.82164902	45.92189038	29.33808731	61.95355122	38.08685197	41.76693874	28.07621312	19.91037175	33.23864794	35.46734345	28.46466653	30.16210602	28.37668022	35.76669926
HIP1R	630.5035546	672.874792	658.6551283	601.9608915	554.2620486	630.3413165	595.9070718	623.0483506	578.8630303	598.2072404	519.8855294	666.0335053	613.1482671	662.4027524	618.2388517	679.7907494	534.0870325	765.2238009	642.0223901	640.3942343
AACS	1008.682902	1262.369808	1155.243695	984.7381339	895.1771976	1022.508064	1008.727235	963.1185659	978.3123728	1191.336321	1008.349406	1072.51532	1008.932304	949.5715756	1058.31855	1258.246232	971.5440128	1257.871533	954.8752895	969.9588203
LINC01257	261.53312	135.9090348	336.5997817	223.1543674	207.8482682	175.5510833	298.5366152	273.049078	209.880163	229.5328291	226.6167692	240.1598978	225.5153892	253.474348	244.6364488	146.0916766	279.4031741	243.5310783	243.3300329	259.7343636
PARP4	893.2645297	635.3538928	937.0771699	871.175591	896.2769239	818.211774	887.4467351	824.1117626	888.041335	804.3805338	795.0630349	672.746049	883.0421868	835.4698299	801.0514153	803.9264514	917.6109604	882.5208799	886.771257	907.7928906
FLT3	763.7258247	717.0660733	768.7772791	783.8197888	589.4532898	588.2501211	769.6647111	737.2325105	673.64762	784.0678941	640.8112844	604.8747736	918.3638743	767.3150958	875.5059867	659.523696	805.2504347	636.7555716	798.0941313	755.3586248
LINC01058	63.23453372	19.17734847	50.90552253	54.00176863	46.18850405	35.93150827	45.48018747	50.88641907	63.1897265	43.67217545	34.27816677	41.02110055	53.43537335	61.2626823	48.52842599	43.06748847	60.67468391	55.85575189	51.0780244	60.4627535
RXFP2	357.3058119	279.3222495	390.6219688	314.4808879	271.6323929	276.1593064	394.1616248	368.6162552	414.1183862	453.9874983	375.1554919	339.3563773	406.6522481	347.6657221	444.0683365	344.5399078	390.2655595	354.125467	393.0170211	364.4796972
FRY	2275.215359	2402.171345	2446.581746	2241.073398	2310.524929	2252.392261	2397.622191	2363.115657	2401.209607	2475.095153	2196.659187	2127.130523	2420.894118	2295.819019	2209.040542	2194.752991	2418.747585	2172.788749	2406.342483	2299.287809
ZAR1L	104.367677	87.54876476	91.42216292	104.8269626	98.97536583	76.99608915	102.6219615	105.4962347	91.39942584	95.46940679	80.93456044	96.95896494	91.47411371	101.0834258	89.07957648	79.37929247	96.63005216	84.90074288	100.7372148	98.78421699
COG6	612.0857293	451.9183857	677.3551162	678.1986825	748.9136014	571.8242887	744.0092207	712.409867	749.2496143	655.0826317	534.1680989	677.9669164	598.6573184	753.5309923	743.8809409	568.3219557	767.0478559	663.5663325	734.2466008	674.4577574
LINC00548	190.3175287	94.21914684	250.3720598	197.7417704	200.1501842	107.7945248	213.4070335	183.6875615	189.5691795	136.0946863	159.9647783	189.4429007	211.0244405	213.6536045	190.1250662	133.4247682	170.7879992	211.1347422	226.3040248	196.7168459
NAA16	679.6177556	421.0678686	664.8884576	725.8473019	700.5256448	813.0787014	808.1479467	726.0623209	704.1140953	544.3787451	574.1592935	660.812638	721.8303824	722.8996511	732.5798006	759.1700418	740.0813297	613.2961558	750.5631919	763.0229175
CCDC122	168.2161382	113.3964953	167.2610026	162.7994496	186.9534688	193.0035301	165.5945288	162.5883146	177.1569118	141.1728462	163.7734635	154.3885057	148.5322242	169.2381599	164.8636938	160.4475061	202.2489464	158.6303354	165.2941623	167.7628513
SIAH3	405.8060853	396.8877336	484.1219082	423.2785688	354.1118644	328.516647	448.9710815	398.4034274	373.4964192	406.2527949	325.6425844	460.9280026	397.5954051	424.2440749	396.2046834	466.9866887	409.741384	396.5758384	429.1972884	387.4725753
RUBCNL	437.1163884	291.8292159	499.7052314	502.6929345	358.5107696	436.3111718	517.774442	487.7649438	482.9500526	402.1902669	413.2423439	453.4696206	562.4299467	493.930376	443.4035635	385.0740146	486.8956117	421.1523693	568.9524385	459.0059738
RB1	958.9547734	585.3260272	1042.00488	1088.770953	927.0692599	1001.975773	1081.029072	944.5015833	963.6433292	709.926759	893.1366787	879.3432282	1020.7062	1058.312837	1067.625372	841.9271766	1167.051328	941.7279769	1123.00712	1038.085866
RCBTB2	475.1798941	309.3389688	505.9385607	549.5474102	464.0844931	565.6646016	555.0915189	551.0626846	506.6462	399.143371	447.5205107	481.0656337	544.3162608	549.8325736	486.6138058	461.0754648	504.1242256	555.2061738	615.7739608	558.6417788
CYSLTR2	222.2417593	135.0752371	235.8276248	247.7728208	254.0367723	224.8285803	262.385697	239.5385093	227.9343706	219.3765092	239.9471674	234.1931922	266.2711825	222.8430069	263.2500917	182.4034806	243.4478058	243.5310783	297.2457253	256.3280113
RCBTB1	618.8389319	406.8933067	662.8106812	645.6387926	609.248363	679.6188136	569.0854228	608.1547646	669.1340682	492.5815138	486.5595339	567.582864	693.7541693	619.5188748	706.6536552	526.9433883	582.7765936	532.8638731	707.9981716	655.7228197
DLEU7	547.009413	434.4086328	580.7385122	650.4036546	423.3946205	660.1131376	620.3964035	553.544949	523.5720196	573.8320728	648.4286548	600.3997444	640.318796	590.4191007	586.9945226	523.5655461	652.4401196	537.3323332	647.6977261	619.9561204
RNASEH2B-AS1	172.5136308	125.0696639	166.2221144	172.3291734	158.3605853	232.014882	188.9177018	152.6592572	154.5891523	136.0946863	172.3430052	161.8468876	177.5141217	179.9591293	175.5000611	171.4254933	208.2415078	165.3330256	170.9694983	156.6922063
WDFY2	2070.777497	1190.663201	2275.165191	2240.279255	2065.285967	1978.286184	2202.873696	2138.470733	2054.794499	1562.041996	1795.79507	1882.495596	2165.491147	2216.943316	2230.97805	1882.302584	2194.026533	2086.770891	2296.382847	2117.047961
LINC01038	12.89247775	2.501393279	7.272217505	11.11801119	5.498631435	12.31937426	5.830793266	14.89358607	4.513551893	4.062527949	1.904342599	5.966705535	8.151158647	9.955185874	7.977275505	2.533381675	4.494421031	6.702690227	5.675336045	8.515880775
DCT	587.5286288	554.4755101	682.5495572	568.606858	640.040699	469.1628365	612.2332929	579.6087246	563.0655987	628.6762001	537.0246128	535.5118217	497.2206775	557.4904089	583.0058848	513.4320194	600.7542778	517.2242625	595.2008677	567.1576596
SOX21	18.41782535	85.04737148	11.42777036	7.941436564	15.39616802	23.61213401	2.332317306	14.89358607	16.9258196	18.28137577	31.42165288	8.950058302	9.962527236	11.48675293	15.95455101	25.33381675	23.9702455	8.936920303	8.513004067	18.73493771
ABCC4	3599.457002	4585.05388	4018.419616	4035.838062	2868.086156	4899.004499	5505.435002	4536.338091	4076.865747	4267.68561	3670.620359	4505.608517	4293.849239	4173.520232	4430.046997	4567.687159	3986.551454	3673.074245	4374.974673	3630.319974
FARP1	2682.249299	6321.854613	2412.298435	2787.444234	4011.801495	5550.90472	2194.710585	2884.391169	3171.898593	3957.917854	3988.645573	3532.289677	2486.103387	2351.721217	2235.63146	4487.463406	2413.504093	3055.309629	2394.991811	2904.766932
PCCA-DT	42.36099831	74.20800061	37.39997574	26.20674066	46.18850405	41.06458088	24.48933172	31.02830431	28.20969933	42.65654346	47.60856496	35.05439502	28.98189741	35.99182585	29.91478315	40.53410679	22.47210515	44.68460151	24.12017819	26.3992304
CCDC168	114.8044447	105.0585177	126.7443622	114.3566865	116.5709864	102.6614522	103.7881201	98.04944163	110.5820214	95.46940679	107.5953568	81.29636291	95.09685089	115.6333128	115.0057219	65.02346298	129.5891397	96.07189326	134.0798141	110.7064501
TNFSF13B	221.6278318	158.4215743	257.6442773	266.0381249	243.0395094	174.5244687	221.5701441	249.4675667	229.0627586	222.4234052	221.8559127	193.1720917	295.2530799	295.5924421	263.9148646	177.3367172	316.1076125	196.6122467	289.4421383	284.4304179
NAXD	473.9520391	632.0187018	498.6663432	509.8402274	503.6746394	481.4822108	406.98937	420.7438065	498.7474842	571.8008088	506.5551312	473.6072518	440.162567	461.0016843	437.4206069	584.3667063	465.9216468	494.8819618	456.8645516	451.3416811
MCF2L	2862.743988	3050.866002	2442.426193	1855.119581	2273.134235	2108.666228	2524.733484	2451.236041	2492.609033	2916.895067	2194.754845	2456.791004	2232.511785	2226.898502	1969.057504	2850.898845	2078.669727	2512.39172	1890.59632	2256.708405
GRTP1	545.1676305	586.159825	449.8385971	512.2226584	561.9601327	341.8626358	534.1006632	493.9706047	494.2339323	401.1746349	410.38583	435.569504	413.8977224	519.2012325	477.9717574	505.8318744	475.6595591	527.2782979	545.5416773	457.3027976
LINC02297	9.822840189	55.86444989	9.349993935	6.353149251	2.199452574	33.87827923	4.664634613	6.205660863	9.027103786	42.65654346	37.13468067	37.29190959	13.58526441	6.892051759	9.306821423	48.97871238	10.4869824	1.117115038	8.513004067	11.07064501
POTEG	55.25347606	275.1532607	55.06107539	45.26618841	27.49315718	225.8551948	78.13262976	43.43962604	57.54778664	160.469854	197.099459	203.6138264	44.37853041	44.41544467	57.17047446	195.070389	74.15794701	33.51345114	29.08609723	49.3921085
DUXAP10	106.8233871	371.8738008	95.57771578	81.79679661	59.3852195	168.3647816	167.9268461	73.22679818	117.3523492	254.9236288	207.5733432	272.23094	57.96379483	59.73111524	89.74434944	266.8495364	111.6114556	64.7926722	65.97578152	74.93975082
DUXAP9	114.1905172	436.910026	108.0443744	76.23779101	94.57646068	216.6156641	192.4161778	79.43245904	104.9400815	363.5962514	228.5211118	358.7481703	82.41727077	75.81256935	122.3182244	298.0945771	131.8363502	103.8916985	66.68519852	74.08816274
POTEM	84.10806912	321.0121375	73.76106326	66.70806713	40.68987262	284.3722226	95.62500956	49.6452869	51.90584677	211.2514533	197.099459	241.6515742	74.26611212	43.64966114	67.8068418	195.070389	98.1281925	42.45037144	39.72735231	74.08816274
RNASE11	50.34205597	21.67874175	66.48884576	50.03105035	40.68987262	46.19765349	64.13872593	55.85094777	44.00713096	35.54711955	35.23033807	50.71699705	55.24674194	63.56003289	57.17047446	38.00072512	44.94421031	44.68460151	53.91569242	47.68893234
HNRNPC	1362.919076	1377.433899	1252.899187	1364.338802	1180.006306	1564.560532	1365.571783	1351.592936	1401.457863	1525.479245	1612.02601	1669.931712	1518.832561	1255.119204	1388.045938	1730.299684	1281.659064	1280.213833	1375.559574	1425.558442
EFS	117.8740823	132.5738438	136.0943562	144.5341455	82.47947153	121.1405136	138.7728797	120.3898207	108.3252454	125.9383664	146.6343801	158.1176967	124.0787483	141.6699528	128.301181	128.3580049	106.3679644	158.6303354	115.6349719	103.0421574
NKX2-1-AS1	14.12033277	25.01393279	5.194441075	1.588287313	18.69534688	15.39921783	4.664634613	3.723396518	7.898715813	19.29700776	19.99559728	27.5960131	4.528421471	5.360484701	5.31818367	19.42259284	19.47582447	15.63961053	2.128251017	4.257940388
PAX9	46.04456339	235.1309682	24.93331716	34.14817722	47.28823034	106.7679103	11.66158653	37.23396518	28.20969933	116.7976785	136.1604958	120.0799489	45.28421471	29.09977409	47.19888007	130.046926	29.2137367	35.74768121	26.24842921	40.02463964
SLC25A21	718.2951888	3445.252343	659.6940165	535.2528244	846.789241	3480.22323	549.2607257	593.2611785	652.2082486	1902.278712	2621.327587	1489.438869	785.228283	569.7429454	757.841173	2668.495364	803.7522943	723.8905445	537.7380902	996.3580507
MIPOL1	854.5870964	2307.952199	655.5384637	683.7576881	1495.62775	3440.185263	655.3811631	830.3174234	935.4336298	1764.152762	1956.71202	1410.380021	792.4737574	714.4760323	863.5400735	2408.401512	827.7225398	871.3497295	622.8681309	1034.679514
TTC6	575.8640061	1552.531428	323.0942349	461.3974643	1129.418897	1950.567592	316.028995	436.8785247	620.6133853	1411.728462	1580.604357	1123.978155	487.2581503	368.3418773	453.3751579	1785.18962	577.5331024	490.4135016	300.0833934	596.9632423
SSTR1	34.99386817	52.52925886	18.69998787	24.61845335	50.5874092	43.11780992	18.65853845	26.06377562	28.20969933	42.65654346	63.79547705	50.71699705	32.60463459	19.91037175	27.25569131	60.80116019	20.97396481	18.99095564	11.35067209	33.21193502
MDGA2	1942.466647	1420.791382	2071.543101	1690.731844	1960.81197	1637.450163	1809.87823	1707.797869	1961.138298	2787.909805	2276.641577	1764.653162	1824.953853	2088.291683	1697.165364	1463.450147	2120.617656	1732.645424	2370.871633	1991.012925
